^SPX (Standard & Poors 500 Index),2881.4,0.0001
May 13 2019 @ 04:47 ET,Bid,2856.41,Ask,2901.86,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
05/22/2019,SPXW190522C03250000,0,0,0,0.1,0,0.2752,0.0014,0,22,3250.000,SPXW190522P03250000,0,0,398.3,402.5,0,0.02,-0.7936,0.0007,0
05/22/2019,SPXW190522C03300000,0,0,0,0.1,0,0.3037,0.0013,0,8,3300.000,SPXW190522P03300000,0,0,448,452.2,0,0.02,-0.8043,0.0007,0
05/22/2019,SPXW190522C03350000,0,0,0,0.1,0,0.3315,0.0012,0,0,3350.000,SPXW190522P03350000,0,0,498,502.2,0,0.02,-0.8136,0.0006,0
05/22/2019,SPXW190522C03400000,0,0,0,0.1,0,0.3587,0.0011,0,0,3400.000,SPXW190522P03400000,0,0,548.2,552.4,0,0.02,-0.8216,0.0006,0
05/24/2019,SPXW190524C01300000,0,0,1545.9,1550.1,0,2.1699,0.9862,0,0,1300.000,SPXW190524P01300000,0,0,0,0.1,0,1.3234,-0.0003,0,1
05/24/2019,SPXW190524C01400000,0,0,1446.2,1450.4,0,1.9948,0.9846,0,0,1400.000,SPXW190524P01400000,0,0,0,0.1,0,1.2045,-0.0003,0,20
05/24/2019,SPXW190524C01425000,0,0,1421.2,1425.4,0,1.9489,0.9843,0,0,1425.000,SPXW190524P01425000,0,0,0,0.1,0,1.1729,-0.0003,0,0
05/24/2019,SPXW190524C01450000,0,0,1396,1400.2,0,1.8933,0.9843,0,0,1450.000,SPXW190524P01450000,0,0,0,0.1,0,1.1446,-0.0003,0,0
05/24/2019,SPXW190524C01475000,0,0,1371,1375.2,0,1.8491,0.984,0,0,1475.000,SPXW190524P01475000,0,0,0,0.1,0,1.1181,-0.0003,0,0
05/24/2019,SPXW190524C01500000,0,0,1346.3,1350.5,0,1.8206,0.9831,0,0,1500.000,SPXW190524P01500000,0,0,0,0.1,0,1.0869,-0.0003,0,354
05/24/2019,SPXW190524C01525000,0,0,1321.3,1325.5,0,1.7776,0.9828,0,0,1525.000,SPXW190524P01525000,0,0,0,0.1,0,1.0635,-0.0003,0,0
05/24/2019,SPXW190524C01550000,0,0,1296.1,1300.3,0,1.7257,0.9828,0,0,1550.000,SPXW190524P01550000,0,0,0,0.1,0,1.0379,-0.0004,0,0
05/24/2019,SPXW190524C01575000,0,0,1271.1,1275.3,0,1.6842,0.9825,0,0,1575.000,SPXW190524P01575000,0,0,0,0.1,0,1.0107,-0.0004,0,0
05/24/2019,SPXW190524C01600000,0,0,1246.4,1250.6,0,1.6571,0.9815,0.0001,0,1600.000,SPXW190524P01600000,0,0,0,0.1,0,0.9854,-0.0004,0,171
05/24/2019,SPXW190524C01625000,0,0,1221.4,1225.7,0,1.6188,0.981,0.0001,0,1625.000,SPXW190524P01625000,0,0,0,0.1,0,0.9619,-0.0004,0,0
05/24/2019,SPXW190524C01650000,0,0,1196.2,1200.4,0,1.5679,0.9812,0.0001,0,1650.000,SPXW190524P01650000,0,0,0,0.1,0,0.937,-0.0004,0,6
05/24/2019,SPXW190524C01675000,0,0,1171.5,1175.7,0,1.5416,0.9801,0.0001,0,1675.000,SPXW190524P01675000,0,0,0,0.1,0,0.9125,-0.0004,0,6
05/24/2019,SPXW190524C01700000,0,0,1146.5,1150.8,0,1.5049,0.9795,0.0001,0,1700.000,SPXW190524P01700000,0,0,0,0.1,0,0.8883,-0.0004,0,311
05/24/2019,SPXW190524C01725000,0,0,1121.3,1125.5,0,1.4562,0.9797,0.0001,0,1725.000,SPXW190524P01725000,0,0,0,0.1,0,0.8645,-0.0004,0,29
05/24/2019,SPXW190524C01750000,0,0,1096.6,1100.8,0,1.4307,0.9785,0.0001,0,1750.000,SPXW190524P01750000,0,0,0,0.1,0,0.841,-0.0004,0,418
05/24/2019,SPXW190524C01775000,0,0,1071.6,1075.9,0,1.3953,0.9779,0.0001,0,1775.000,SPXW190524P01775000,0,0,0,0.1,0,0.8178,-0.0005,0,135
05/24/2019,SPXW190524C01800000,0,0,1046.4,1050.6,0,1.3488,0.9781,0.0001,0,1800.000,SPXW190524P01800000,0,0,0,0.1,0,0.7949,-0.0005,0,4979
05/24/2019,SPXW190524C01850000,0,0,996.7,1001,0,1.2896,0.9761,0.0001,0,1850.000,SPXW190524P01850000,0,0,0,0.1,0,0.7506,-0.0005,0,35295
05/24/2019,SPXW190524C01900000,0,0,946.8,951,0,1.2205,0.9748,0.0001,0,1900.000,SPXW190524P01900000,0.06,0.01,0,0.1,6700,0.7067,-0.0005,0,18797
05/24/2019,SPXW190524C01950000,0,0,896.6,900.8,0,1.1445,0.9742,0.0001,0,1950.000,SPXW190524P01950000,0.09,0.015,0,0.1,6700,0.6638,-0.0006,0,8668
05/24/2019,SPXW190524C02000000,0,0,846.9,851.1,0,1.0866,0.9719,0.0001,4,2000.000,SPXW190524P02000000,0,0,0,0.1,0,0.6219,-0.0006,0,17742
05/24/2019,SPXW190524C02050000,0,0,796.7,800.9,0,1.014,0.9711,0.0001,0,2050.000,SPXW190524P02050000,0.05,-0.075,0,0.1,10,0.581,-0.0006,0,900
05/24/2019,SPXW190524C02100000,0,0,747,751.2,0,0.9578,0.9684,0.0001,0,2100.000,SPXW190524P02100000,0,0,0,0.15,0,0.5585,-0.0009,0,5902
05/24/2019,SPXW190524C02125000,0,0,721.8,726,0,0.9199,0.9682,0.0002,0,2125.000,SPXW190524P02125000,0,0,0,0.15,0,0.5382,-0.001,0,275
05/24/2019,SPXW190524C02150000,0,0,696.8,701,0,0.8882,0.9673,0.0002,0,2150.000,SPXW190524P02150000,0.2,0.05,0,0.15,700,0.5181,-0.001,0,10070
05/24/2019,SPXW190524C02175000,0,0,672.1,676.3,0,0.8646,0.9651,0.0002,0,2175.000,SPXW190524P02175000,0,0,0,0.15,0,0.4982,-0.0011,0,156
05/24/2019,SPXW190524C02200000,658.32,-9.98,647.1,651.4,1,0.8345,0.9638,0.0002,3,2200.000,SPXW190524P02200000,0.1,-0.075,0,0.15,9,0.4786,-0.0011,0,3711
05/24/2019,SPXW190524C02225000,0,0,621.9,626.1,0,0.797,0.9637,0.0002,0,2225.000,SPXW190524P02225000,0.13,-0.07,0,0.15,816,0.4591,-0.0011,0,9815
05/24/2019,SPXW190524C02250000,0,0,597.2,601.4,0,0.7734,0.9612,0.0002,0,2250.000,SPXW190524P02250000,0,0,0,0.15,0,0.4397,-0.0012,0,480
05/24/2019,SPXW190524C02275000,0,0,572,576.2,0,0.7379,0.9608,0.0002,0,2275.000,SPXW190524P02275000,0,0,0,0.2,0,0.4313,-0.0016,0,386
05/24/2019,SPXW190524C02300000,0,0,547.3,551.5,0,0.7143,0.958,0.0002,0,2300.000,SPXW190524P02300000,0.16,-0.14,0,0.2,8,0.4118,-0.0016,0,268
05/24/2019,SPXW190524C02310000,0,0,537.3,541.5,0,0.7021,0.9574,0.0003,1,2310.000,SPXW190524P02310000,0,0,0,0.2,0,0.404,-0.0017,0,52
05/24/2019,SPXW190524C02320000,0,0,527.3,531.6,0,0.691,0.9566,0.0003,0,2320.000,SPXW190524P02320000,0,0,0.05,0.2,0,0.4046,-0.0021,0,826
05/24/2019,SPXW190524C02325000,0,0,522.1,526.3,0,0.6795,0.9574,0.0003,1,2325.000,SPXW190524P02325000,0.15,-0.2,0.05,0.2,5,0.4007,-0.0021,0,5027
05/24/2019,SPXW190524C02330000,0,0,517.1,521.3,0,0.6734,0.9571,0.0003,0,2330.000,SPXW190524P02330000,0,0,0.05,0.2,0,0.3967,-0.0021,0,23
05/24/2019,SPXW190524C02340000,0,0,507.4,511.6,0,0.6678,0.955,0.0003,0,2340.000,SPXW190524P02340000,0,0,0.05,0.25,0,0.3956,-0.0025,0,27
05/24/2019,SPXW190524C02350000,0,0,497.4,501.6,0,0.6557,0.9543,0.0003,0,2350.000,SPXW190524P02350000,0.15,-0.225,0.05,0.25,12,0.3877,-0.0025,0,5591
05/24/2019,SPXW190524C02360000,0,0,487.4,491.7,0,0.6446,0.9534,0.0003,0,2360.000,SPXW190524P02360000,0.15,-0.275,0.05,0.25,5001,0.38,-0.0026,0,8875
05/24/2019,SPXW190524C02370000,0,0,477.2,481.4,0,0.6274,0.9539,0.0003,0,2370.000,SPXW190524P02370000,0.3,-0.125,0.05,0.25,200,0.3716,-0.0026,0,203
05/24/2019,SPXW190524C02375000,0,0,472.2,476.4,0,0.6214,0.9535,0.0003,0,2375.000,SPXW190524P02375000,0.45,-0.025,0.1,0.25,16,0.3735,-0.003,0,390
05/24/2019,SPXW190524C02380000,0,0,467.5,471.7,0,0.6215,0.9516,0.0003,0,2380.000,SPXW190524P02380000,0,0,0.1,0.25,0,0.3696,-0.003,0,37
05/24/2019,SPXW190524C02390000,0,0,457.5,461.7,0,0.6094,0.9509,0.0003,0,2390.000,SPXW190524P02390000,0.5,-0.025,0.1,0.3,10,0.3671,-0.0035,0.0001,174
05/24/2019,SPXW190524C02400000,0,0,447.6,451.8,0,0.5993,0.9495,0.0003,0,2400.000,SPXW190524P02400000,0.4,-0.125,0.15,0.3,2,0.3635,-0.0039,0.0001,565
05/24/2019,SPXW190524C02410000,0,0,437.6,441.8,0,0.5873,0.9487,0.0004,0,2410.000,SPXW190524P02410000,0.6,0.025,0.15,0.35,1009,0.3595,-0.0043,0.0001,16253
05/24/2019,SPXW190524C02420000,0,0,427.6,431.8,0,0.5753,0.9478,0.0004,0,2420.000,SPXW190524P02420000,0,0,0.2,0.35,0,0.3551,-0.0048,0.0001,67
05/24/2019,SPXW190524C02425000,0,0,422.7,426.8,0,0.5702,0.9471,0.0004,0,2425.000,SPXW190524P02425000,0.45,-0.175,0.15,0.35,5,0.3473,-0.0045,0.0001,753
05/24/2019,SPXW190524C02430000,0,0,417.7,421.9,0,0.5651,0.9463,0.0004,0,2430.000,SPXW190524P02430000,0,0,0.2,0.4,0,0.3503,-0.0053,0.0001,192
05/24/2019,SPXW190524C02440000,0,0,407.7,411.9,0,0.5531,0.9454,0.0004,0,2440.000,SPXW190524P02440000,0,0,0.2,0.4,0,0.3421,-0.0054,0.0001,645
05/24/2019,SPXW190524C02450000,0,0,397.8,401.9,0,0.542,0.9441,0.0004,0,2450.000,SPXW190524P02450000,0,0,0.25,0.45,0,0.3399,-0.0062,0.0001,1443
05/24/2019,SPXW190524C02455000,0,0,392.6,396.7,0,0.5325,0.9447,0.0004,0,2455.000,SPXW190524P02455000,0.35,-0.45,0.25,0.45,540,0.3357,-0.0063,0.0001,540
05/24/2019,SPXW190524C02460000,0,0,387.6,391.7,0,0.5265,0.9441,0.0004,0,2460.000,SPXW190524P02460000,0.45,-0.375,0.3,0.5,201,0.3368,-0.0071,0.0001,212
05/24/2019,SPXW190524C02465000,0,0,382.9,387,0,0.5258,0.9419,0.0004,0,2465.000,SPXW190524P02465000,0,0,0.3,0.5,0,0.3326,-0.0072,0.0001,50
05/24/2019,SPXW190524C02470000,0,0,377.9,382,0,0.5198,0.9414,0.0004,0,2470.000,SPXW190524P02470000,0.91,0.01,0.35,0.55,10,0.3332,-0.008,0.0001,216
05/24/2019,SPXW190524C02475000,0,0,372.7,376.8,0,0.5104,0.9419,0.0004,1,2475.000,SPXW190524P02475000,1.05,0.125,0.35,0.55,15,0.3289,-0.008,0.0001,296
05/24/2019,SPXW190524C02480000,0,0,367.9,372.1,0,0.5086,0.9399,0.0005,0,2480.000,SPXW190524P02480000,0,0,0.35,0.6,0,0.3269,-0.0085,0.0001,135
05/24/2019,SPXW190524C02485000,0,0,363,367.1,0,0.5035,0.939,0.0005,0,2485.000,SPXW190524P02485000,1.03,0.005,0.4,0.6,10,0.3247,-0.009,0.0001,24
05/24/2019,SPXW190524C02490000,0,0,357.8,361.9,0,0.4942,0.9396,0.0005,1,2490.000,SPXW190524P02490000,0,0,0.4,0.65,0,0.3224,-0.0094,0.0002,104
05/24/2019,SPXW190524C02495000,0,0,353.1,357.2,0,0.4931,0.9372,0.0005,0,2495.000,SPXW190524P02495000,0,0,0.45,0.65,0,0.32,-0.0099,0.0002,412
05/24/2019,SPXW190524C02500000,0,0,348.1,352.2,0,0.4871,0.9366,0.0005,6,2500.000,SPXW190524P02500000,0.53,-0.645,0.45,0.7,165,0.3176,-0.0104,0.0002,14253
05/24/2019,SPXW190524C02505000,0,0,342.9,347,0,0.4778,0.9371,0.0005,0,2505.000,SPXW190524P02505000,0,0,0.5,0.75,0,0.3165,-0.0112,0.0002,41
05/24/2019,SPXW190524C02510000,0,0,338.2,342.3,0,0.4766,0.9347,0.0005,0,2510.000,SPXW190524P02510000,0.65,-0.625,0.55,0.8,492,0.3155,-0.012,0.0002,433
05/24/2019,SPXW190524C02515000,0,0,333,337.1,0,0.4675,0.9352,0.0005,0,2515.000,SPXW190524P02515000,0,0,0.55,0.8,0,0.3112,-0.0122,0.0002,15
05/24/2019,SPXW190524C02520000,0,0,328,332.1,0,0.4615,0.9345,0.0005,235,2520.000,SPXW190524P02520000,0,0,0.6,0.85,0,0.3098,-0.0131,0.0002,513
05/24/2019,SPXW190524C02525000,0,0,323.3,327.4,0,0.4601,0.9319,0.0006,0,2525.000,SPXW190524P02525000,0.6,-0.85,0.65,0.9,91,0.3082,-0.0139,0.0002,1792
05/24/2019,SPXW190524C02530000,0,0,318.1,322.2,0,0.451,0.9324,0.0006,6,2530.000,SPXW190524P02530000,0.7,-0.825,0.7,0.95,125,0.3065,-0.0148,0.0002,397
05/24/2019,SPXW190524C02535000,0,0,313.4,317.5,0,0.4495,0.9298,0.0006,0,2535.000,SPXW190524P02535000,0.9,-0.7,0.75,1,13,0.3045,-0.0157,0.0003,53
05/24/2019,SPXW190524C02540000,0,0,308.5,312.6,0,0.4449,0.9284,0.0006,0,2540.000,SPXW190524P02540000,0,0,0.8,1.05,0,0.3024,-0.0166,0.0003,169
05/24/2019,SPXW190524C02545000,0,0,303.3,307.4,0,0.4359,0.9288,0.0006,3,2545.000,SPXW190524P02545000,0,0,0.85,1.15,0,0.3014,-0.0178,0.0003,37
05/24/2019,SPXW190524C02550000,0,0,298.6,302.7,0,0.4342,0.9261,0.0006,0,2550.000,SPXW190524P02550000,0.7,-1.125,0.9,1.2,29,0.299,-0.0188,0.0003,3759
05/24/2019,SPXW190524C02555000,0,0,293.5,297.5,0,0.426,0.9261,0.0006,0,2555.000,SPXW190524P02555000,0,0,0.95,1.25,0,0.2965,-0.0197,0.0003,69
05/24/2019,SPXW190524C02560000,0,0,288.6,292.6,0,0.4213,0.9246,0.0007,0,2560.000,SPXW190524P02560000,0.6,-1.4,1,1.35,188,0.2948,-0.021,0.0003,1102
05/24/2019,SPXW190524C02565000,0,0,283.9,287.9,0,0.4194,0.9218,0.0007,4,2565.000,SPXW190524P02565000,1.2,-0.925,1.1,1.4,13,0.293,-0.0223,0.0004,204
05/24/2019,SPXW190524C02570000,0,0,278.7,282.7,0,0.4105,0.9221,0.0007,0,2570.000,SPXW190524P02570000,2.15,-0.075,1.15,1.5,1,0.291,-0.0236,0.0004,371
05/24/2019,SPXW190524C02575000,0,0,273.8,277.8,0,0.4058,0.9205,0.0007,0,2575.000,SPXW190524P02575000,2.45,0.1,1.25,1.6,40,0.2897,-0.0253,0.0004,4188
05/24/2019,SPXW190524C02580000,0,0,268.9,272.9,0,0.401,0.9188,0.0007,0,2580.000,SPXW190524P02580000,1,-1.45,1.3,1.7,14,0.2874,-0.0267,0.0004,102
05/24/2019,SPXW190524C02585000,0,0,264,268,0,0.3962,0.9171,0.0008,0,2585.000,SPXW190524P02585000,0,0,1.4,1.8,0,0.2857,-0.0284,0.0005,389
05/24/2019,SPXW190524C02590000,0,0,259.1,263.1,0,0.3913,0.9154,0.0008,0,2590.000,SPXW190524P02590000,0.9,-1.825,1.5,1.9,57,0.2838,-0.0301,0.0005,1624
05/24/2019,SPXW190524C02595000,0,0,254.3,258.2,0,0.3871,0.9133,0.0008,0,2595.000,SPXW190524P02595000,1.9,-0.975,1.6,2,52,0.2817,-0.0318,0.0005,219
05/24/2019,SPXW190524C02600000,0,0,249.4,253.3,0,0.3821,0.9114,0.0008,2,2600.000,SPXW190524P02600000,1.5,-1.55,1.7,2.1,18,0.2795,-0.0336,0.0005,21131
05/24/2019,SPXW190524C02605000,0,0,244.8,248.7,0,0.3808,0.9076,0.0009,0,2605.000,SPXW190524P02605000,0,0,1.85,2.25,0,0.2783,-0.0361,0.0006,1021
05/24/2019,SPXW190524C02610000,0,0,239.7,243.6,0,0.3733,0.9069,0.0009,0,2610.000,SPXW190524P02610000,1.51,-1.84,1.95,2.4,817,0.2763,-0.0382,0.0006,3977
05/24/2019,SPXW190524C02615000,0,0,234.8,238.7,0,0.3682,0.905,0.0009,0,2615.000,SPXW190524P02615000,1.65,-1.9,2.1,2.55,90,0.2747,-0.0407,0.0006,3117
05/24/2019,SPXW190524C02620000,0,0,230,233.9,0,0.3643,0.9023,0.0009,0,2620.000,SPXW190524P02620000,3.73,-0.02,2.25,2.7,1,0.2729,-0.0432,0.0007,90
05/24/2019,SPXW190524C02625000,0,0,225.2,229,0,0.3597,0.8998,0.001,0,2625.000,SPXW190524P02625000,1.15,-2.8,2.4,2.85,74,0.2708,-0.0457,0.0007,1799
05/24/2019,SPXW190524C02630000,0,0,220.4,224.2,0,0.3555,0.897,0.001,0,2630.000,SPXW190524P02630000,1.95,-2.2,2.6,3.1,34,0.2701,-0.0492,0.0007,152
05/24/2019,SPXW190524C02635000,0,0,215.6,219.4,0,0.3514,0.8941,0.001,0,2635.000,SPXW190524P02635000,2.75,-1.6,2.75,3.3,21,0.2682,-0.0522,0.0008,96
05/24/2019,SPXW190524C02640000,0,0,210.8,214.6,0,0.3471,0.8911,0.0011,0,2640.000,SPXW190524P02640000,2.3,-2.3,2.95,3.5,145,0.2664,-0.0554,0.0008,2986
05/24/2019,SPXW190524C02645000,0,0,206.1,209.8,0,0.3433,0.8878,0.0011,1,2645.000,SPXW190524P02645000,1.4,-3.45,3.1,3.7,48,0.264,-0.0584,0.0009,1893
05/24/2019,SPXW190524C02650000,186.15,-37.8,201.3,205,1,0.3388,0.8846,0.0011,88,2650.000,SPXW190524P02650000,1.4,-3.75,3.4,4,395,0.2635,-0.0629,0.0009,17316
05/24/2019,SPXW190524C02655000,0,0,196.6,200.2,0,0.3348,0.8811,0.0012,10,2655.000,SPXW190524P02655000,1.5,-3.95,3.6,4.2,56,0.2611,-0.0663,0.001,2854
05/24/2019,SPXW190524C02660000,0,0,192.1,195.7,0,0.3331,0.8758,0.0012,0,2660.000,SPXW190524P02660000,3,-2.7,3.9,4.5,188,0.2599,-0.0709,0.001,1564
05/24/2019,SPXW190524C02665000,0,0,187.1,190.8,0,0.327,0.8735,0.0013,0,2665.000,SPXW190524P02665000,5,-1.1,4.1,4.8,32,0.2579,-0.075,0.0011,3237
05/24/2019,SPXW190524C02670000,0,0,182.5,186,0,0.3231,0.8693,0.0013,0,2670.000,SPXW190524P02670000,2.15,-4.25,4.4,5.1,859,0.2562,-0.0796,0.0011,2320
05/24/2019,SPXW190524C02675000,186,-14.6,177.8,181.4,4,0.3196,0.8648,0.0013,0,2675.000,SPXW190524P02675000,2,-4.7,4.7,5.4,163,0.2543,-0.0844,0.0012,5266
05/24/2019,SPXW190524C02680000,0,0,173.2,176.7,0,0.316,0.8601,0.0014,2,2680.000,SPXW190524P02680000,2.05,-5.05,5.1,5.7,158,0.2528,-0.0897,0.0013,3974
05/24/2019,SPXW190524C02685000,0,0,168.7,172,0,0.3127,0.855,0.0014,0,2685.000,SPXW190524P02685000,2.45,-5.05,5.4,6.1,260,0.251,-0.0951,0.0013,495
05/24/2019,SPXW190524C02690000,0,0,164.1,167.4,0,0.3092,0.8499,0.0015,0,2690.000,SPXW190524P02690000,3.2,-4.7,5.8,6.5,210,0.2495,-0.101,0.0014,648
05/24/2019,SPXW190524C02695000,0,0,159.4,162.8,0,0.3052,0.8449,0.0015,3,2695.000,SPXW190524P02695000,2.8,-5.5,6.2,6.9,136,0.2477,-0.1071,0.0015,7708
05/24/2019,SPXW190524C02700000,0,0,154.8,158.2,0,0.3014,0.8394,0.0016,82,2700.000,SPXW190524P02700000,4,-4.8,6.6,7.4,274,0.2462,-0.1137,0.0015,14980
05/24/2019,SPXW190524C02705000,0,0,150.5,153.6,0,0.2987,0.8329,0.0017,0,2705.000,SPXW190524P02705000,4.65,-4.65,7,7.8,18,0.2439,-0.1199,0.0016,119
05/24/2019,SPXW190524C02710000,0,0,145.8,149.1,0,0.2946,0.8272,0.0017,31,2710.000,SPXW190524P02710000,3.29,-6.51,7.5,8.3,196,0.2423,-0.1272,0.0017,336
05/24/2019,SPXW190524C02715000,0,0,141.3,144.6,0,0.2912,0.8207,0.0018,29,2715.000,SPXW190524P02715000,3.7,-6.65,8,8.8,194,0.2405,-0.1345,0.0018,147
05/24/2019,SPXW190524C02720000,0,0,137.1,140.1,0,0.2887,0.8132,0.0018,24,2720.000,SPXW190524P02720000,5.35,-5.55,8.5,9.4,252,0.2388,-0.1424,0.0019,626
05/24/2019,SPXW190524C02725000,0,0,132.4,135.6,0,0.2842,0.807,0.0019,12,2725.000,SPXW190524P02725000,4.8,-6.7,9.1,10,1736,0.2372,-0.1509,0.002,10983
05/24/2019,SPXW190524C02730000,0,0,128.1,131.2,0,0.2812,0.7992,0.002,285,2730.000,SPXW190524P02730000,4.93,-7.17,9.7,10.6,52,0.2353,-0.1595,0.002,678
05/24/2019,SPXW190524C02735000,0,0,123.9,126.8,0,0.2785,0.791,0.002,53,2735.000,SPXW190524P02735000,8.62,-4.13,10.3,11.2,63,0.2331,-0.1682,0.0021,762
05/24/2019,SPXW190524C02740000,0,0,119.4,122.4,0,0.2745,0.7833,0.0021,11,2740.000,SPXW190524P02740000,6.6,-6.85,11,11.9,81,0.2314,-0.1778,0.0022,6670
05/24/2019,SPXW190524C02745000,0,0,115.2,118.1,0,0.2716,0.7744,0.0022,7,2745.000,SPXW190524P02745000,6.6,-7.55,11.7,12.6,113,0.2294,-0.1876,0.0023,487
05/24/2019,SPXW190524C02750000,101.2,-32.75,110.9,113.8,8,0.2682,0.7656,0.0023,167,2750.000,SPXW190524P02750000,7.4,-7.55,12.4,13.4,162,0.2275,-0.198,0.0024,6225
05/24/2019,SPXW190524C02755000,96,-33.65,106.9,109.6,2,0.2658,0.7555,0.0023,15,2755.000,SPXW190524P02755000,8.45,-7.2,13.1,14.1,44,0.2249,-0.2082,0.0025,534
05/24/2019,SPXW190524C02760000,100.8,-24.7,102.6,105.4,1,0.2634,0.7451,0.0024,14,2760.000,SPXW190524P02760000,8.25,-8.25,14,15,275,0.2233,-0.2199,0.0026,1204
05/24/2019,SPXW190524C02765000,88.7,-32.6,98.5,101.2,3,0.259,0.7357,0.0025,13,2765.000,SPXW190524P02765000,8.6,-8.75,14.8,15.9,50,0.2211,-0.2316,0.0027,1108
05/24/2019,SPXW190524C02770000,93,-24.25,94.4,97.1,5,0.2559,0.725,0.0026,56,2770.000,SPXW190524P02770000,9.4,-8.85,15.7,16.8,35,0.2188,-0.2438,0.0028,5131
05/24/2019,SPXW190524C02775000,82.25,-30.85,90.4,93,8,0.2528,0.7138,0.0027,19,2775.000,SPXW190524P02775000,11.4,-7.75,16.7,17.8,202,0.2169,-0.2568,0.0029,3778
05/24/2019,SPXW190524C02780000,80.9,-28.2,86.4,89,4,0.2496,0.7021,0.0027,35,2780.000,SPXW190524P02780000,11.65,-8.45,17.6,18.8,100,0.2143,-0.2698,0.0031,957
05/24/2019,SPXW190524C02785000,0,0,82.5,85,0,0.2465,0.6899,0.0028,26,2785.000,SPXW190524P02785000,12.63,-8.42,18.7,19.9,280,0.2122,-0.2839,0.0032,885
05/24/2019,SPXW190524C02790000,86,-14.95,78.7,81.1,3,0.2437,0.677,0.0029,27,2790.000,SPXW190524P02790000,10.65,-11.5,19.8,21,170,0.2098,-0.2983,0.0033,1196
05/24/2019,SPXW190524C02795000,87.1,-9.95,75,77.2,17,0.2408,0.6637,0.003,59,2795.000,SPXW190524P02795000,12.3,-10.85,21,22.2,32,0.2075,-0.3134,0.0034,805
05/24/2019,SPXW190524C02800000,83.8,-9.35,71.3,73.4,28,0.2379,0.6499,0.0031,61,2800.000,SPXW190524P02800000,13.11,-11.19,22,23.5,271,0.2047,-0.3288,0.0035,12482
05/24/2019,SPXW190524C02805000,78.8,-10.55,67.5,69.7,7,0.2346,0.6357,0.0032,60,2805.000,SPXW190524P02805000,13.9,-11.55,23.2,24.8,22,0.2019,-0.345,0.0036,411
05/24/2019,SPXW190524C02810000,82.4,-3.15,64,66,63,0.2318,0.6207,0.0032,76,2810.000,SPXW190524P02810000,20.8,-5.85,24.6,26.2,205,0.1996,-0.3621,0.0037,5926
05/24/2019,SPXW190524C02815000,73.9,-7.9,60.3,62.4,107,0.2283,0.6055,0.0033,89,2815.000,SPXW190524P02815000,17.8,-10.1,25.8,27.5,206,0.1961,-0.3792,0.0038,389
05/24/2019,SPXW190524C02820000,62,-16.1,57,59,26,0.2261,0.5893,0.0034,70,2820.000,SPXW190524P02820000,16.69,-12.56,27.4,29.1,177,0.194,-0.3978,0.0039,1407
05/24/2019,SPXW190524C02825000,60.2,-14.3,53.4,55.4,262,0.2222,0.573,0.0035,409,2825.000,SPXW190524P02825000,18.89,-11.71,28.8,30.6,1033,0.1907,-0.4166,0.0041,4064
05/24/2019,SPXW190524C02830000,56.6,-14.3,50.2,52.1,19,0.2196,0.5559,0.0036,56,2830.000,SPXW190524P02830000,18.6,-13.35,30.5,32.3,367,0.1881,-0.4364,0.0041,779
05/24/2019,SPXW190524C02835000,58.6,-8.7,46.9,48.6,22,0.2159,0.5383,0.0036,46,2835.000,SPXW190524P02835000,19.7,-13.7,32.2,34.1,319,0.1854,-0.4569,0.0042,1064
05/24/2019,SPXW190524C02840000,62.55,-1.3,43.7,45.5,52,0.213,0.5201,0.0037,77,2840.000,SPXW190524P02840000,21.15,-13.8,33.9,35.9,203,0.1821,-0.478,0.0043,1206
05/24/2019,SPXW190524C02845000,62.65,2.25,40.6,42.3,94,0.2097,0.5014,0.0038,86,2845.000,SPXW190524P02845000,23.7,-12.8,35.7,37.8,132,0.1789,-0.4999,0.0044,1762
05/24/2019,SPXW190524C02850000,52.4,-4.65,37.5,39.1,1976,0.2059,0.482,0.0038,6282,2850.000,SPXW190524P02850000,26.08,-12.02,37.6,39.8,471,0.1755,-0.5226,0.0045,7324
05/24/2019,SPXW190524C02855000,48.3,-5.35,34.5,36.1,112,0.2023,0.462,0.0039,156,2855.000,SPXW190524P02855000,28.05,-11.65,39.6,41.8,245,0.1719,-0.5462,0.0046,1510
05/24/2019,SPXW190524C02860000,42.45,-8,31.7,33.2,201,0.199,0.4416,0.0039,215,2860.000,SPXW190524P02860000,27.25,-14.2,41.7,43.8,257,0.1679,-0.5707,0.0046,1814
05/24/2019,SPXW190524C02865000,38.37,-8.83,29,30.1,119,0.1949,0.4203,0.004,172,2865.000,SPXW190524P02865000,30.65,-12.6,43.8,46.2,412,0.1642,-0.5959,0.0047,1481
05/24/2019,SPXW190524C02870000,36.75,-7.35,26.3,27.4,90,0.1913,0.3986,0.004,172,2870.000,SPXW190524P02870000,33.13,17.25,46.1,48.6,245,0.1603,-0.6219,0.0047,588
05/24/2019,SPXW190524C02875000,38.66,-2.34,23.7,24.8,150,0.1875,0.3763,0.004,6499,2875.000,SPXW190524P02875000,31.6,-15.4,48.5,51.1,2612,0.1562,-0.6488,0.0047,3694
